company,date,text,num_replies,num_retweets,num_likes
ARW,2020-02-10,"ICYMI: With the help of  @CryptoForge_cc , Arrow is implementing some changes that are a crypto first for privacy scaling! We expect many projects to follow suit with this and are excited to lead the way. Moving the privacy space forward is beneficial to us all.   $ARW",5,10,31
ARW,2020-02-10,New update to the wallet (v. 1.2.1).  Improvements to deletetx. Transaction maintenance for larger wallets is now faster and wallet.dat file size is now much smaller.  Shoutout to the Arrow community for the help with the code!  $ARW,1,13,25
